# file...... V_tm_8.csv,,,,,,,,,
# date...... Fri May 18 11:44:36 2012,,,,,,,,,
# user...... Luca Meschiari,,,,,,,,,
# host...... (null),,,,,,,,,
# target.... triplex_meter 67,,,,,,,,,
# trigger... (none),,,,,,,,,
# interval.. 1800,,,,,,,,,
# limit..... 1000000,,,,,,,,,
# timestamp,measured_real_power, voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag,voltage_12.real,voltage_12.imag,,
2009-08-02 08:00:00 PDT,107,-60.0161,-103.865,-60.0159,-103.907,-120.032,-207.773,119.9577863,119.9940536
2009-08-02 08:30:00 PDT,109,-60.0166,-103.863,-60.0164,-103.906,-120.033,-207.769,119.9563047,119.9934378
2009-08-02 09:00:00 PDT,2022,-60.1378,-103.136,-60.1378,-103.938,-120.276,-207.073,119.3883976,120.0819005
2009-08-02 09:30:00 PDT,1459,-60.1058,-103.344,-60.1052,-103.922,-120.211,-207.267,119.5520369,120.051727
2009-08-02 10:00:00 PDT,877,-60.0669,-103.57,-60.0661,-103.917,-120.133,-207.487,119.7279306,120.027827
2009-08-02 10:30:00 PDT,4819.12,-60.1579,-102.722,-60.1588,-103.142,-120.317,-205.864,119.0410947,119.4041598
2009-08-02 11:00:00 PDT,152,-60.0421,-103.804,-60.0419,-103.864,-120.084,-207.667,119.9179894,119.9698306
2009-08-02 11:30:00 PDT,103,-60.0472,-103.805,-60.0471,-103.846,-120.094,-207.652,119.9214087,119.9568503
2009-08-02 12:00:00 PDT,115,-60.0561,-103.786,-60.056,-103.831,-120.112,-207.617,119.9094197,119.9483209
2009-08-02 12:30:00 PDT,98,-60.0328,-103.834,-60.0326,-103.872,-120.065,-207.706,119.9393039,119.9721028
2009-08-02 13:00:00 PDT,483,-60.0623,-103.68,-60.0617,-103.871,-120.124,-207.551,119.8207924,119.985801
2009-08-02 13:30:00 PDT,267,-60.0564,-103.746,-60.0561,-103.851,-120.113,-207.598,119.8749502,119.965684
2009-08-02 14:00:00 PDT,165,-60.0643,-103.759,-60.0641,-103.825,-120.128,-207.584,119.890159,119.9471831
2009-08-02 14:30:00 PDT,153,-60.0366,-103.814,-60.0364,-103.875,-120.073,-207.689,119.9238923,119.9766017
2009-08-02 15:00:00 PDT,147,-60.0335,-103.821,-60.0333,-103.879,-120.067,-207.7,119.9284002,119.9785137
2009-08-02 15:30:00 PDT,145,-60.0308,-103.827,-60.0305,-103.884,-120.061,-207.71,119.9322429,119.9814418
2009-08-02 16:00:00 PDT,142,-60.0304,-103.828,-60.0302,-103.884,-120.061,-207.713,119.9329084,119.9812917
2009-08-02 16:30:00 PDT,111,-60.024,-103.848,-60.0239,-103.892,-120.048,-207.74,119.9470203,119.9850667
2009-08-02 17:00:00 PDT,117,-60.0307,-103.836,-60.0305,-103.883,-120.061,-207.719,119.9399843,119.980576
2009-08-02 17:30:00 PDT,137,-60.0244,-103.841,-60.0242,-103.895,-120.049,-207.736,119.9411601,119.9878144
2009-08-02 18:00:00 PDT,111,-60.0247,-103.847,-60.0245,-103.89,-120.049,-207.737,119.9465048,119.9836351
2009-08-02 18:30:00 PDT,103,-60.0293,-103.839,-60.0292,-103.88,-120.059,-207.72,119.9418808,119.9773281
2009-08-02 19:00:00 PDT,150,-60.0506,-103.784,-60.0504,-103.843,-120.101,-207.627,119.9049341,119.9559052
2009-08-02 19:30:00 PDT,109,-60.0468,-103.801,-60.0467,-103.844,-120.094,-207.645,119.9177459,119.9549187
2009-08-02 20:00:00 PDT,100,-60.0435,-103.811,-60.0434,-103.851,-120.087,-207.662,119.9247498,119.9593268
2009-08-02 20:30:00 PDT,148,-60.041,-103.81,-60.0408,-103.869,-120.082,-207.679,119.9226325,119.9736089
2009-08-02 21:00:00 PDT,105,-60.0357,-103.831,-60.0355,-103.873,-120.071,-207.704,119.9381584,119.9744197
2009-08-02 21:30:00 PDT,164,-60.038,-103.812,-60.0377,-103.877,-120.076,-207.69,119.9228618,119.9789838
2009-08-02 22:00:00 PDT,405,-60.0782,-103.672,-60.0777,-103.832,-120.156,-207.504,119.8218415,119.9600528
2009-08-02 22:30:00 PDT,312,-60.0448,-103.758,-60.0444,-103.881,-120.089,-207.639,119.8795252,119.9857997
2009-08-02 23:00:00 PDT,258,-60.0558,-103.746,-60.0555,-103.848,-120.111,-207.594,119.8746497,119.9627867
2009-08-02 23:30:00 PDT,222,-60.0379,-103.792,-60.0376,-103.88,-120.075,-207.671,119.905499,119.9815311
2009-08-03 00:00:00 PDT,124,-60.0251,-103.843,-60.0249,-103.892,-120.05,-207.734,119.9432419,119.985567
2009-08-03 00:30:00 PDT,99,-60.0261,-103.847,-60.026,-103.886,-120.052,-207.733,119.9472054,119.9809221
2009-08-03 01:00:00 PDT,145,-60.031,-103.825,-60.0308,-103.882,-120.062,-207.707,119.9306115,119.9798603
2009-08-03 01:30:00 PDT,101,-60.0337,-103.83,-60.0336,-103.87,-120.067,-207.701,119.9362916,119.9708716
2009-08-03 02:00:00 PDT,100,-60.0479,-103.801,-60.0478,-103.84,-120.096,-207.641,119.9182967,119.9520066
2009-08-03 02:30:00 PDT,149,-60.0418,-103.801,-60.0416,-103.86,-120.083,-207.661,119.9152424,119.9662175
2009-08-03 03:00:00 PDT,133,-60.0592,-103.77,-60.059,-103.822,-120.118,-207.592,119.8971243,119.9420325
2009-08-03 03:30:00 PDT,289,-60.0452,-103.761,-60.0449,-103.875,-120.09,-207.635,119.8823221,119.9808553
2009-08-03 04:00:00 PDT,227,-60.0503,-103.765,-60.05,-103.855,-120.1,-207.62,119.8883387,119.9660932
2009-08-03 04:30:00 PDT,164,-60.0886,-103.566,-60.0884,-103.631,-120.177,-207.197,119.735359,119.7914854
2009-08-03 05:00:00 PDT,152,-60.0444,-103.796,-60.0442,-103.856,-120.089,-207.651,119.9122162,119.9640558
2009-08-03 05:30:00 PDT,148,-60.0236,-103.84,-60.0234,-103.899,-120.047,-207.739,119.9398939,119.9908778
2009-08-03 06:00:00 PDT,147,-60.0233,-103.841,-60.0231,-103.899,-120.046,-207.739,119.9406096,119.9907277
2009-08-03 06:30:00 PDT,145,-60.0204,-103.846,-60.0202,-103.904,-120.041,-207.75,119.9434872,119.9936066
2009-08-03 07:00:00 PDT,110,-60.0197,-103.86,-60.0195,-103.904,-120.039,-207.764,119.9552583,119.9932565
2009-08-03 07:30:00 PDT,109,-60.0205,-103.856,-60.0203,-103.899,-120.041,-207.755,119.9521953,119.9893271
2009-08-03 08:00:00 PDT,145,-60.0225,-103.843,-60.0223,-103.9,-120.045,-207.743,119.9419408,119.9911934
2009-08-03 08:30:00 PDT,111,-60.0207,-103.855,-60.0206,-103.899,-120.041,-207.754,119.9514296,119.9894771
2009-08-03 09:00:00 PDT,102,-60.0186,-103.861,-60.0184,-103.901,-120.037,-207.762,119.9555737,119.9901085
2009-08-03 09:30:00 PDT,140,-60.0226,-103.844,-60.0224,-103.899,-120.045,-207.743,119.9428566,119.9903775
2009-08-03 10:00:00 PDT,104,-60.0202,-103.858,-60.02,-103.899,-120.04,-207.756,119.9537768,119.989177
2009-08-03 10:30:00 PDT,104,-60.0173,-103.863,-60.0172,-103.904,-120.034,-207.768,119.956655,119.992106
2009-08-03 11:00:00 PDT,399,-60.0474,-103.729,-60.047,-103.886,-120.094,-207.615,119.8557286,119.9914297
2009-08-03 11:30:00 PDT,2304,-60.1617,-103.014,-60.1624,-103.928,-120.324,-206.942,119.2950726,120.0855676
2009-08-03 12:00:00 PDT,1491,-60.1146,-103.318,-60.1141,-103.909,-120.229,-207.227,119.5339879,120.0449303
2009-08-03 12:30:00 PDT,647,-60.0594,-103.645,-60.0587,-103.901,-120.118,-207.545,119.7890544,120.0102714
2009-08-03 13:00:00 PDT,418,-60.046,-103.727,-60.0455,-103.892,-120.092,-207.619,119.8532963,119.9958738
2009-08-03 13:30:00 PDT,894,-60.0955,-103.507,-60.0948,-103.86,-120.19,-207.367,119.6877946,119.9928522
2009-08-03 14:00:00 PDT,911,-60.0856,-103.524,-60.0849,-103.884,-120.17,-207.409,119.6975267,120.0086691
2009-08-03 14:30:00 PDT,433,-60.0656,-103.682,-60.0651,-103.853,-120.131,-207.536,119.8241771,119.9719211
2009-08-03 15:00:00 PDT,294,-60.0377,-103.775,-60.0373,-103.891,-120.075,-207.666,119.8906837,119.990905
2009-08-03 15:30:00 PDT,287,-60.0542,-103.743,-60.0538,-103.856,-120.108,-207.599,119.8712517,119.9688611
2009-08-03 16:00:00 PDT,254,-60.0848,-103.687,-60.0846,-103.787,-120.169,-207.474,119.838129,119.9245618
2009-08-03 16:30:00 PDT,144,-60.0424,-103.802,-60.0422,-103.859,-120.085,-207.662,119.9164084,119.965652
2009-08-03 17:00:00 PDT,293,-60.0569,-103.737,-60.0566,-103.852,-120.113,-207.589,119.8674118,119.9668
2009-08-03 17:30:00 PDT,484,-60.0618,-103.682,-60.0613,-103.873,-120.123,-207.556,119.8222723,119.9873322
2009-08-03 18:00:00 PDT,461,-60.058,-103.693,-60.0575,-103.875,-120.115,-207.568,119.8298861,119.9871615
2009-08-03 18:30:00 PDT,602,-60.0676,-103.638,-60.067,-103.876,-120.135,-207.514,119.7871095,119.9927826
2009-08-03 19:00:00 PDT,284,-60.0452,-103.763,-60.0448,-103.875,-120.09,-207.638,119.8840532,119.9808053
2009-08-03 19:30:00 PDT,531,-60.0607,-103.672,-60.0601,-103.881,-120.121,-207.553,119.813068,119.9936572
2009-08-03 20:00:00 PDT,235,-60.064,-103.742,-60.0637,-103.835,-120.128,-207.578,119.8752963,119.9556388
2009-08-03 20:30:00 PDT,233,-60.0547,-103.762,-60.0544,-103.854,-120.109,-207.617,119.8879462,119.9674301
2009-08-03 21:00:00 PDT,229,-60.0487,-103.775,-60.0484,-103.865,-120.097,-207.64,119.8961926,119.9739495
2009-08-03 21:30:00 PDT,228,-60.0572,-103.758,-60.0569,-103.848,-120.114,-207.606,119.8857366,119.9634875
2009-08-03 22:00:00 PDT,401,-60.0663,-103.697,-60.0659,-103.855,-120.132,-207.552,119.8375075,119.9740529
2009-08-03 22:30:00 PDT,247,-60.0541,-103.761,-60.0538,-103.858,-120.108,-207.619,119.8867801,119.9705925
2009-08-03 23:00:00 PDT,247,-60.0462,-103.776,-60.0458,-103.873,-120.092,-207.649,119.8958061,119.9795742
2009-08-03 23:30:00 PDT,495,-60.0709,-103.656,-60.0704,-103.851,-120.141,-207.507,119.8043378,119.9728434
2009-08-04 00:00:00 PDT,162,-60.0261,-103.831,-60.0259,-103.895,-120.052,-207.726,119.9333533,119.9886649
2009-08-04 00:30:00 PDT,177,-60.0489,-103.78,-60.0487,-103.85,-120.098,-207.63,119.9006205,119.961114
2009-08-04 01:00:00 PDT,142,-60.0203,-103.848,-60.0201,-103.904,-120.04,-207.751,119.9451688,119.9935566
2009-08-04 01:30:00 PDT,109,-60.0174,-103.862,-60.0172,-103.905,-120.035,-207.767,119.9558392,119.992972
2009-08-04 02:00:00 PDT,144,-60.0198,-103.848,-60.0196,-103.905,-120.039,-207.754,119.9449186,119.9941724
2009-08-04 02:30:00 PDT,142,-60.0174,-103.853,-60.0172,-103.909,-120.035,-207.763,119.9480467,119.9964357
2009-08-04 03:00:00 PDT,112,-60.0161,-103.864,-60.016,-103.908,-120.032,-207.771,119.9569204,119.9949696
2009-08-04 03:30:00 PDT,126,-60.0231,-103.845,-60.0229,-103.895,-120.046,-207.741,119.9439726,119.9871641
2009-08-04 04:00:00 PDT,131,-60.0269,-103.837,-60.0267,-103.889,-120.054,-207.726,119.9389482,119.9838699
2009-08-04 04:30:00 PDT,148,-60.0227,-103.842,-60.0225,-103.9,-120.045,-207.742,119.9411751,119.9912935
2009-08-04 05:00:00 PDT,104,-60.0165,-103.865,-60.0164,-103.906,-120.033,-207.771,119.9579864,119.9934378
2009-08-04 05:30:00 PDT,269,-60.0275,-103.802,-60.0272,-103.908,-120.055,-207.711,119.9089486,120.0005717
2009-08-04 06:00:00 PDT,232,-60.0296,-103.807,-60.0293,-103.899,-120.059,-207.706,119.9143283,119.9938293
2009-08-04 06:30:00 PDT,174,-60.0297,-103.822,-60.0294,-103.891,-120.059,-207.713,119.9273637,119.9869524
2009-08-04 07:00:00 PDT,158,-60.0324,-103.836,-60.0321,-103.898,-120.064,-207.734,119.9408352,119.9943642
2009-08-04 07:30:00 PDT,149,-60.0234,-103.844,-60.0232,-103.903,-120.047,-207.747,119.9432569,119.9942413
2009-08-04 08:00:00 PDT,146,-60.0208,-103.847,-60.0206,-103.905,-120.041,-207.752,119.9445532,119.9946726
2009-08-04 08:30:00 PDT,394,-60.0378,-103.75,-60.0373,-103.906,-120.075,-207.656,119.869095,120.0038926
2009-08-04 09:00:00 PDT,2284,-60.156,-103.031,-60.1565,-103.938,-120.313,-206.969,119.3068787,120.0912667
2009-08-04 09:30:00 PDT,593,-60.0479,-103.68,-60.0473,-103.914,-120.095,-207.594,119.8135748,120.0158224
2009-08-04 10:00:00 PDT,411,-60.0352,-103.75,-60.0347,-103.913,-120.07,-207.663,119.8677928,120.0086529
2009-08-04 10:30:00 PDT,387,-60.0577,-103.71,-60.0573,-103.862,-120.115,-207.572,119.8444468,119.9758073
2009-08-04 11:00:00 PDT,414,-60.0373,-103.746,-60.0368,-103.91,-120.074,-207.656,119.8653824,120.0071058
2009-08-04 11:30:00 PDT,384,-60.0371,-103.754,-60.0366,-103.905,-120.074,-207.659,119.8722065,120.0026765
2009-08-04 12:00:00 PDT,550,-60.0529,-103.682,-60.0522,-103.899,-120.105,-207.581,119.8178114,120.0052871
2009-08-04 12:30:00 PDT,411,-60.0429,-103.735,-60.0424,-103.898,-120.085,-207.633,119.858667,119.9995175
2009-08-04 13:00:00 PDT,208,-60.035,-103.801,-60.0347,-103.883,-120.07,-207.684,119.9118377,119.9826775
2009-08-04 13:30:00 PDT,247,-60.0326,-103.797,-60.0323,-103.894,-120.065,-207.691,119.9071736,119.9910008
2009-08-04 14:00:00 PDT,183,-60.0268,-103.824,-60.0265,-103.896,-120.053,-207.72,119.9276436,119.9898309
2009-08-04 14:30:00 PDT,357,-60.0366,-103.761,-60.0361,-103.902,-120.073,-207.662,119.8780149,119.9998288
2009-08-04 15:00:00 PDT,145,-60.023,-103.842,-60.0228,-103.899,-120.046,-207.74,119.9413252,119.9905776
2009-08-04 15:30:00 PDT,144,-60.0204,-103.847,-60.0202,-103.904,-120.041,-207.751,119.944353,119.9936066
2009-08-04 16:00:00 PDT,274,-60.0317,-103.792,-60.0314,-103.9,-120.063,-207.692,119.9023948,119.9957457
2009-08-04 16:30:00 PDT,338,-60.0437,-103.752,-60.0433,-103.885,-120.087,-207.637,119.8737812,119.9887124
2009-08-04 17:00:00 PDT,161,-60.05,-103.783,-60.0498,-103.846,-120.1,-207.629,119.903768,119.9582019
2009-08-04 17:30:00 PDT,128,-60.0389,-103.815,-60.0387,-103.866,-120.078,-207.681,119.9259094,119.9699606
2009-08-04 18:00:00 PDT,206,-60.0317,-103.809,-60.0314,-103.89,-120.063,-207.7,119.9171109,119.9870872
2009-08-04 18:30:00 PDT,941,-60.0902,-103.508,-60.0895,-103.88,-120.18,-207.388,119.6859983,120.0075098
2009-08-04 19:00:00 PDT,630,-60.0682,-103.631,-60.0676,-103.88,-120.136,-207.511,119.7813542,119.9965457
2009-08-04 19:30:00 PDT,470,-60.0578,-103.691,-60.0573,-103.877,-120.115,-207.568,119.8280552,119.9887929
2009-08-04 20:00:00 PDT,252,-60.0497,-103.761,-60.0494,-103.86,-120.099,-207.621,119.8845761,119.9701214
2009-08-04 20:30:00 PDT,240,-60.0486,-103.766,-60.0483,-103.861,-120.097,-207.628,119.8883527,119.9704366
2009-08-04 21:00:00 PDT,340,-60.046,-103.747,-60.0456,-103.881,-120.092,-207.628,119.8706058,119.9864002
2009-08-04 21:30:00 PDT,336,-60.0467,-103.746,-60.0463,-103.879,-120.093,-207.625,119.8700909,119.985019
2009-08-04 22:00:00 PDT,306,-60.0544,-103.738,-60.054,-103.859,-120.108,-207.597,119.8670247,119.9715583
2009-08-04 22:30:00 PDT,287,-60.0507,-103.756,-60.0504,-103.869,-120.101,-207.625,119.8807495,119.9784135
2009-08-04 23:00:00 PDT,229,-60.0396,-103.788,-60.0393,-103.878,-120.079,-207.666,119.9028878,119.9806502
2009-08-04 23:30:00 PDT,417,-60.0537,-103.712,-60.0532,-103.877,-120.107,-207.589,119.8441731,119.9867408
2009-08-05 00:00:00 PDT,258,-60.0479,-103.762,-60.0475,-103.864,-120.095,-207.626,119.88454,119.9726333
2009-08-05 00:30:00 PDT,177,-60.0373,-103.804,-60.037,-103.874,-120.074,-207.679,119.9155862,119.9760361
2009-08-05 01:00:00 PDT,143,-60.0287,-103.83,-60.0285,-103.887,-120.057,-207.717,119.9337889,119.9830387
2009-08-05 01:30:00 PDT,108,-60.0468,-103.8,-60.0467,-103.843,-120.094,-207.644,119.9168803,119.954053
2009-08-05 02:00:00 PDT,145,-60.0219,-103.844,-60.0217,-103.901,-120.044,-207.744,119.9425063,119.9917592
2009-08-05 02:30:00 PDT,107,-60.0171,-103.863,-60.0169,-103.905,-120.034,-207.768,119.9565549,119.9928219
2009-08-05 03:00:00 PDT,154,-60.0203,-103.845,-60.0201,-103.906,-120.04,-207.751,119.9425714,119.9952884
2009-08-05 03:30:00 PDT,113,-60.019,-103.858,-60.0189,-103.902,-120.038,-207.76,119.9531764,119.9912245
2009-08-05 04:00:00 PDT,145,-60.0222,-103.843,-60.022,-103.9,-120.044,-207.743,119.9417906,119.9910433
2009-08-05 04:30:00 PDT,107,-60.0168,-103.864,-60.0166,-103.906,-120.033,-207.77,119.9572706,119.9935378
2009-08-05 05:00:00 PDT,144,-60.019,-103.85,-60.0188,-103.907,-120.038,-207.756,119.9462499,119.9955041
2009-08-05 05:30:00 PDT,112,-60.0228,-103.852,-60.0226,-103.896,-120.045,-207.748,119.949883,119.9878799
2009-08-05 06:00:00 PDT,112,-60.0255,-103.846,-60.0253,-103.891,-120.051,-207.737,119.9460394,119.9849012
2009-08-05 06:30:00 PDT,112,-60.0343,-103.829,-60.0341,-103.873,-120.068,-207.702,119.9357262,119.9737192
2009-08-05 07:00:00 PDT,147,-60.0706,-103.754,-60.0704,-103.812,-120.141,-207.565,119.8889882,119.9390858
2009-08-05 07:30:00 PDT,288,-60.0529,-103.752,-60.0525,-103.866,-120.105,-207.618,119.8783896,119.9768674
2009-08-05 08:00:00 PDT,243,-60.028,-103.807,-60.0277,-103.903,-120.056,-207.71,119.9135273,119.9964923
2009-08-05 08:30:00 PDT,164,-60.0241,-103.835,-60.0239,-103.9,-120.048,-207.735,119.9358154,119.9919938
2009-08-05 09:00:00 PDT,153,-60.0193,-103.847,-60.0191,-103.907,-120.038,-207.754,119.9438026,119.9956541
2009-08-05 09:30:00 PDT,150,-60.019,-103.849,-60.0187,-103.908,-120.038,-207.757,119.9453841,119.99632
2009-08-05 10:00:00 PDT,338,-60.0477,-103.742,-60.0473,-103.876,-120.095,-207.618,119.8671299,119.9829222
2009-08-05 10:30:00 PDT,575,-60.0575,-103.664,-60.0569,-103.891,-120.114,-207.555,119.8045417,120.000713
2009-08-05 11:00:00 PDT,210,-60.0412,-103.788,-60.0409,-103.871,-120.082,-207.659,119.903689,119.9753905
2009-08-05 11:30:00 PDT,161,-60.0361,-103.81,-60.0359,-103.874,-120.072,-207.684,119.9201793,119.9754857
2009-08-05 12:00:00 PDT,229,-60.0383,-103.789,-60.038,-103.88,-120.076,-207.669,119.9031025,119.9817313
2009-08-05 12:30:00 PDT,370,-60.0449,-103.741,-60.0445,-103.887,-120.089,-207.628,119.8648618,119.9910445
2009-08-05 13:00:00 PDT,241,-60.0291,-103.805,-60.0287,-103.901,-120.058,-207.706,119.9123466,119.9952608
2009-08-05 13:30:00 PDT,137,-60.0364,-103.817,-60.0362,-103.872,-120.073,-207.689,119.9263891,119.9739042
2009-08-05 14:00:00 PDT,122,-60.0248,-103.843,-60.0246,-103.891,-120.049,-207.734,119.9430918,119.984551
2009-08-05 14:30:00 PDT,145,-60.0222,-103.842,-60.022,-103.9,-120.044,-207.742,119.9409249,119.9910433
2009-08-05 15:00:00 PDT,354,-60.0395,-103.756,-60.039,-103.896,-120.078,-207.653,119.8751396,119.9960847
2009-08-05 15:30:00 PDT,147,-60.0307,-103.825,-60.0304,-103.883,-120.061,-207.708,119.9304614,119.980526
2009-08-05 16:00:00 PDT,1501,-60.1131,-103.318,-60.1126,-103.913,-120.226,-207.231,119.5332335,120.0476416
2009-08-05 16:30:00 PDT,1429,-60.114,-103.334,-60.1134,-103.9,-120.227,-207.235,119.5475159,120.0367896
2009-08-05 17:00:00 PDT,499,-60.0683,-103.661,-60.0678,-103.859,-120.136,-207.52,119.8073603,119.9784667
2009-08-05 17:30:00 PDT,692,-60.0873,-103.576,-60.0867,-103.849,-120.174,-207.425,119.7433564,119.9792745
2009-08-05 18:00:00 PDT,500,-60.0588,-103.681,-60.0583,-103.878,-120.117,-207.559,119.8199033,119.9901591
2009-08-05 18:30:00 PDT,502,-60.0557,-103.686,-60.0552,-103.885,-120.111,-207.571,119.8226761,119.9946677
2009-08-05 19:00:00 PDT,767,-60.1005,-103.529,-60.0999,-103.832,-120.2,-207.361,119.7093311,119.9711724
2009-08-05 19:30:00 PDT,837,-60.0847,-103.545,-60.0841,-103.876,-120.169,-207.422,119.715238,120.0013435
2009-08-05 20:00:00 PDT,470,-60.0591,-103.69,-60.0586,-103.875,-120.118,-207.565,119.8278415,119.9877121
2009-08-05 20:30:00 PDT,347,-60.0462,-103.747,-60.0458,-103.884,-120.092,-207.632,119.8707059,119.9890976
2009-08-05 21:00:00 PDT,257,-60.0371,-103.788,-60.0367,-103.889,-120.074,-207.677,119.901636,119.9888731
2009-08-05 21:30:00 PDT,355,-60.0464,-103.748,-60.0459,-103.888,-120.092,-207.635,119.8716716,119.9926108
2009-08-05 22:00:00 PDT,254,-60.0433,-103.782,-60.043,-103.883,-120.086,-207.665,119.8995471,119.9868307
2009-08-05 22:30:00 PDT,357,-60.0463,-103.744,-60.0459,-103.885,-120.092,-207.63,119.8681596,119.9900135
2009-08-05 23:00:00 PDT,302,-60.0417,-103.765,-60.0413,-103.884,-120.083,-207.649,119.8840313,119.9868458
2009-08-05 23:30:00 PDT,222,-60.0299,-103.809,-60.0296,-103.896,-120.06,-207.705,119.9162098,119.9913817
2009-08-06 00:00:00 PDT,195,-60.0355,-103.803,-60.0352,-103.88,-120.071,-207.683,119.9138193,119.9803302
2009-08-06 00:30:00 PDT,206,-60.0357,-103.8,-60.0354,-103.882,-120.071,-207.682,119.9113225,119.9821619
2009-08-06 01:00:00 PDT,147,-60.0256,-103.835,-60.0253,-103.893,-120.051,-207.728,119.9365661,119.986633
2009-08-06 01:30:00 PDT,145,-60.0205,-103.846,-60.0203,-103.903,-120.041,-207.749,119.9435373,119.9927907
2009-08-06 02:00:00 PDT,145,-60.022,-103.844,-60.0218,-103.901,-120.044,-207.745,119.9425563,119.9918092
2009-08-06 02:30:00 PDT,143,-60.0193,-103.849,-60.0191,-103.906,-120.038,-207.755,119.9455342,119.9947882
2009-08-06 03:00:00 PDT,109,-60.0175,-103.862,-60.0173,-103.905,-120.035,-207.767,119.9558892,119.993022
2009-08-06 03:30:00 PDT,144,-60.0188,-103.851,-60.0186,-103.907,-120.037,-207.758,119.9470156,119.9954041
2009-08-06 04:00:00 PDT,111,-60.0197,-103.856,-60.0195,-103.9,-120.039,-207.757,119.951795,119.9897928
2009-08-06 04:30:00 PDT,148,-60.0225,-103.842,-60.0222,-103.901,-120.045,-207.743,119.941075,119.9920093
2009-08-06 05:00:00 PDT,114,-60.0185,-103.858,-60.0183,-103.903,-120.037,-207.761,119.9529262,119.9917903
2009-08-06 05:30:00 PDT,136,-60.0213,-103.847,-60.0211,-103.901,-120.042,-207.748,119.9448034,119.9914591
2009-08-06 06:00:00 PDT,102,-60.0232,-103.853,-60.0231,-103.893,-120.046,-207.746,119.9509489,119.9855324
2009-08-06 06:30:00 PDT,146,-60.0262,-103.841,-60.026,-103.899,-120.052,-207.74,119.9420609,119.9921784
2009-08-06 07:00:00 PDT,108,-60.035,-103.833,-60.0349,-103.875,-120.07,-207.708,119.9395394,119.9758511
2009-08-06 07:30:00 PDT,120,-60.019,-103.856,-60.0188,-103.903,-120.038,-207.759,119.9514447,119.9920404
2009-08-06 08:00:00 PDT,133,-60.0212,-103.848,-60.021,-103.901,-120.042,-207.749,119.9456192,119.991409
2009-08-06 08:30:00 PDT,553,-60.051,-103.684,-60.0503,-103.902,-120.101,-207.586,119.8185898,120.0069337
2009-08-06 09:00:00 PDT,2511,-60.1729,-102.937,-60.1741,-103.934,-120.347,-206.872,119.2342395,120.0966222
2009-08-06 09:30:00 PDT,4341.04,-60.1168,-102.927,-60.1169,-103.156,-120.234,-206.083,119.1973027,119.3951507
2009-08-06 10:00:00 PDT,163,-60.0264,-103.83,-60.0262,-103.894,-120.053,-207.724,119.9326377,119.9879491
2009-08-06 10:30:00 PDT,151,-60.0345,-103.816,-60.0343,-103.876,-120.069,-207.692,119.9245723,119.9764167
2009-08-06 11:00:00 PDT,146,-60.0253,-103.837,-60.0251,-103.894,-120.05,-207.731,119.9381474,119.9873988
2009-08-06 11:30:00 PDT,146,-60.028,-103.831,-60.0277,-103.888,-120.056,-207.719,119.9343043,119.9835043
2009-08-06 12:00:00 PDT,146,-60.0255,-103.836,-60.0253,-103.894,-120.051,-207.73,119.9373818,119.9874988
2009-08-06 12:30:00 PDT,147,-60.0239,-103.839,-60.0237,-103.897,-120.048,-207.737,119.9391783,119.9892961
2009-08-06 13:00:00 PDT,663,-60.0524,-103.652,-60.0517,-103.915,-120.104,-207.567,119.7916017,120.0188898
2009-08-06 13:30:00 PDT,543,-60.044,-103.7,-60.0434,-103.915,-120.087,-207.615,119.8289278,120.014737
2009-08-06 14:00:00 PDT,202,-60.0232,-103.827,-60.0229,-103.906,-120.046,-207.733,119.9284389,119.996689
2009-08-06 14:30:00 PDT,375,-60.0431,-103.743,-60.0426,-103.892,-120.086,-207.635,119.8656911,119.9944227
2009-08-06 15:00:00 PDT,112,-60.0221,-103.852,-60.022,-103.896,-120.044,-207.748,119.9495327,119.9875798
2009-08-06 15:30:00 PDT,145,-60.0257,-103.836,-60.0255,-103.893,-120.051,-207.729,119.9374819,119.986733
2009-08-06 16:00:00 PDT,120,-60.0217,-103.851,-60.0215,-103.898,-120.043,-207.749,119.9484667,119.9890614
2009-08-06 16:30:00 PDT,135,-60.0206,-103.849,-60.0204,-103.902,-120.041,-207.751,119.9461847,119.9919748
2009-08-06 17:00:00 PDT,142,-60.0218,-103.846,-60.0216,-103.902,-120.043,-207.748,119.9441878,119.9925751
2009-08-06 17:30:00 PDT,102,-60.022,-103.856,-60.0219,-103.897,-120.044,-207.753,119.9529459,119.9883956
2009-08-06 18:00:00 PDT,161,-60.0275,-103.829,-60.0272,-103.892,-120.055,-207.721,119.9323226,119.9867176
2009-08-06 18:30:00 PDT,230,-60.0506,-103.766,-60.0503,-103.857,-120.101,-207.623,119.8893545,119.9679748
2009-08-06 19:00:00 PDT,759,-60.1665,-103.41,-60.1662,-103.711,-120.333,-207.121,119.6396081,119.8997212
2009-08-06 19:30:00 PDT,632,-60.1233,-103.525,-60.1229,-103.775,-120.246,-207.301,119.7173205,119.933372
2009-08-06 20:00:00 PDT,503,-60.1193,-103.44,-60.119,-103.639,-120.238,-207.079,119.6418147,119.8137575
2009-08-06 20:30:00 PDT,240,-60.0329,-103.798,-60.0326,-103.893,-120.066,-207.69,119.9081894,119.9902851
2009-08-06 21:00:00 PDT,249,-60.0317,-103.798,-60.0313,-103.897,-120.063,-207.695,119.9075886,119.9930981
